qid,sample_origin,image_id,city,lon,lat,year_month_x,image_filename_original,source_image_path,streetclip_cluster_k25,distance_to_cluster_center_x,distance_layer,cluster_name_cn,questionnaire_image_filename,questionnaire_image_path,original_08B_image_id,replacement_detected,reported_replaced_by_user,reported_vs_detected,final_checked_image_filename,final_checked_image_path,sha256,year_month_y,image_filename,image_path,streetclip_source_path,distance_to_cluster_center_y,resolved_source_image_path,source_sha256,08D_flat_filename,08D_flat_path,final_image_filename,final_image_path,final_freeze_status,final_freeze_source_08D_run
Q457,added_200,CQ_3421010,chongqing,106.516675,29.495835,201711,cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421010_106.516675_29.495835.jpg,14,0.2140410244464874,center,商业生活性街道/街边商业界面,Q457__cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q457__cq_3421010_106.516675_29.495835.jpg,CQ_640998,True,True,matched_replaced,Q457__cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q457__cq_3421010_106.516675_29.495835.jpg,44edd82e35160733365c8551cee618049ddb4b91e0d9f2326124ebd1ad0f2a65,201711,cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421010_106.516675_29.495835.jpg,0.2140410244464874,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q457__cq_3421010_106.516675_29.495835.jpg,44edd82e35160733365c8551cee618049ddb4b91e0d9f2326124ebd1ad0f2a65,Q457__cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q457__cq_3421010_106.516675_29.495835.jpg,Q457__cq_3421010_106.516675_29.495835.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q457__cq_3421010_106.516675_29.495835.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q458,added_200,CQ_629201,chongqing,106.480125,29.525896,201711,cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629201_106.480125_29.525896.jpg,14,0.2918999195098877,middle,商业生活性街道/街边商业界面,Q458__cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q458__cq_629201_106.480125_29.525896.jpg,CQ_629201,False,False,matched_not_replaced,Q458__cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q458__cq_629201_106.480125_29.525896.jpg,15f1fd1fd7914db1bcc09e9bb35ae41bb6651aa1d035921ea62b6f7fefc34820,201711,cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629201_106.480125_29.525896.jpg,0.2918999195098877,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q458__cq_629201_106.480125_29.525896.jpg,15f1fd1fd7914db1bcc09e9bb35ae41bb6651aa1d035921ea62b6f7fefc34820,Q458__cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q458__cq_629201_106.480125_29.525896.jpg,Q458__cq_629201_106.480125_29.525896.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q458__cq_629201_106.480125_29.525896.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q459,added_200,CQ_715992,chongqing,106.561427,29.598184,201906,cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_715992_106.561427_29.598184.jpg,14,0.268585205078125,middle,商业生活性街道/街边商业界面,Q459__cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q459__cq_715992_106.561427_29.598184.jpg,CQ_639849,True,True,matched_replaced,Q459__cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q459__cq_715992_106.561427_29.598184.jpg,f1df1b68b16944d9d9cdc290a444c08308bba10f281983a537278bd9ee12a165,201906,cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_715992_106.561427_29.598184.jpg,0.268585205078125,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q459__cq_715992_106.561427_29.598184.jpg,f1df1b68b16944d9d9cdc290a444c08308bba10f281983a537278bd9ee12a165,Q459__cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q459__cq_715992_106.561427_29.598184.jpg,Q459__cq_715992_106.561427_29.598184.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q459__cq_715992_106.561427_29.598184.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q460,added_200,CQ_2434449,chongqing,106.537656,29.57606,201907,cq_2434449_106.537656_29.576060.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2434449_106.537656_29.576060.jpg,15,0.1864634305238724,center,重庆高密商业/居住混合主干路,Q460__cq_2434449_106.537656_29.57606.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q460__cq_2434449_106.537656_29.57606.jpg,CQ_2434449,False,False,matched_not_replaced,Q460__cq_2434449_106.537656_29.576060.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q460__cq_2434449_106.537656_29.576060.jpg,e06438d34ed4bf1a3599404a166d7c542d063c28525c4e5bf798fa9f2f2bf479,201907,cq_2434449_106.537656_29.576060.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2434449_106.537656_29.576060.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2434449_106.537656_29.576060.jpg,0.1864634305238724,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q460__cq_2434449_106.537656_29.576060.jpg,e06438d34ed4bf1a3599404a166d7c542d063c28525c4e5bf798fa9f2f2bf479,Q460__cq_2434449_106.537656_29.57606.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q460__cq_2434449_106.537656_29.57606.jpg,Q460__cq_2434449_106.537656_29.57606.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q460__cq_2434449_106.537656_29.57606.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q461,added_200,CQ_744216,chongqing,106.59105,29.584475,202210,cq_744216_106.591050_29.584475.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_744216_106.591050_29.584475.jpg,15,0.2184595912694931,middle,重庆高密商业/居住混合主干路,Q461__cq_744216_106.59105_29.584475.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q461__cq_744216_106.59105_29.584475.jpg,CQ_3150836,True,True,matched_replaced,Q461__cq_744216_106.591050_29.584475.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q461__cq_744216_106.591050_29.584475.jpg,4064e27ae62ef7c2b846c0a3a087e4e9b1404754b602f3fe2027c4b492bf1f78,202210,cq_744216_106.591050_29.584475.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_744216_106.591050_29.584475.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_744216_106.591050_29.584475.jpg,0.2184595912694931,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q461__cq_744216_106.591050_29.584475.jpg,4064e27ae62ef7c2b846c0a3a087e4e9b1404754b602f3fe2027c4b492bf1f78,Q461__cq_744216_106.59105_29.584475.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q461__cq_744216_106.59105_29.584475.jpg,Q461__cq_744216_106.59105_29.584475.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q461__cq_744216_106.59105_29.584475.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q462,added_200,CQ_3153956,chongqing,106.450854,29.520787,201906,cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153956_106.450854_29.520787.jpg,15,0.2008644044399261,center,重庆高密商业/居住混合主干路,Q462__cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q462__cq_3153956_106.450854_29.520787.jpg,CQ_3153956,False,False,matched_not_replaced,Q462__cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q462__cq_3153956_106.450854_29.520787.jpg,ab9030bf3c851db6fabb23e17d761271c7b5ce04372cbb667caf0ea5e72d5211,201906,cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153956_106.450854_29.520787.jpg,0.2008644044399261,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q462__cq_3153956_106.450854_29.520787.jpg,ab9030bf3c851db6fabb23e17d761271c7b5ce04372cbb667caf0ea5e72d5211,Q462__cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q462__cq_3153956_106.450854_29.520787.jpg,Q462__cq_3153956_106.450854_29.520787.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q462__cq_3153956_106.450854_29.520787.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q463,added_200,CQ_3304275,chongqing,106.53815,29.58268,202210,cq_3304275_106.538150_29.582680.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304275_106.538150_29.582680.jpg,15,0.2371011078357697,middle,重庆高密商业/居住混合主干路,Q463__cq_3304275_106.53815_29.58268.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q463__cq_3304275_106.53815_29.58268.jpg,CQ_3304275,False,False,matched_not_replaced,Q463__cq_3304275_106.538150_29.582680.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q463__cq_3304275_106.538150_29.582680.jpg,9be77a26b611fccdbdf57ec5f334233c517deab96ee6f39109630b83233b6a51,202210,cq_3304275_106.538150_29.582680.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304275_106.538150_29.582680.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304275_106.538150_29.582680.jpg,0.2371011078357697,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q463__cq_3304275_106.538150_29.582680.jpg,9be77a26b611fccdbdf57ec5f334233c517deab96ee6f39109630b83233b6a51,Q463__cq_3304275_106.53815_29.58268.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q463__cq_3304275_106.53815_29.58268.jpg,Q463__cq_3304275_106.53815_29.58268.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q463__cq_3304275_106.53815_29.58268.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q464,added_200,CQ_613319,chongqing,106.464051,29.553143,202210,cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_613319_106.464051_29.553143.jpg,15,0.244932159781456,edge,重庆高密商业/居住混合主干路,Q464__cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q464__cq_613319_106.464051_29.553143.jpg,CQ_613319,False,False,matched_not_replaced,Q464__cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q464__cq_613319_106.464051_29.553143.jpg,e8c45609ab7193d88caac4d033fad329677b6a4a49e51daee44ba293c844da93,202210,cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_613319_106.464051_29.553143.jpg,0.244932159781456,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q464__cq_613319_106.464051_29.553143.jpg,e8c45609ab7193d88caac4d033fad329677b6a4a49e51daee44ba293c844da93,Q464__cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q464__cq_613319_106.464051_29.553143.jpg,Q464__cq_613319_106.464051_29.553143.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q464__cq_613319_106.464051_29.553143.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q465,added_200,CQ_603815,chongqing,106.457731,29.553842,201907,cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_603815_106.457731_29.553842.jpg,15,0.2933546304702759,edge,重庆高密商业/居住混合主干路,Q465__cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q465__cq_603815_106.457731_29.553842.jpg,CQ_603815,False,False,matched_not_replaced,Q465__cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q465__cq_603815_106.457731_29.553842.jpg,d68ebdca683a7b2f67057636b4526837e2cbc41f5bef9d94d1ed88ab967712d6,201907,cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_603815_106.457731_29.553842.jpg,0.2933546304702759,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q465__cq_603815_106.457731_29.553842.jpg,d68ebdca683a7b2f67057636b4526837e2cbc41f5bef9d94d1ed88ab967712d6,Q465__cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q465__cq_603815_106.457731_29.553842.jpg,Q465__cq_603815_106.457731_29.553842.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q465__cq_603815_106.457731_29.553842.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q466,added_200,CQ_629722,chongqing,106.475187,29.48387,201610,cq_629722_106.475187_29.483870.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629722_106.475187_29.483870.jpg,16,0.2577880918979645,center,树荫居住支路/高绿量社区道路,Q466__cq_629722_106.475187_29.48387.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q466__cq_629722_106.475187_29.48387.jpg,CQ_685910,True,True,matched_replaced,Q466__cq_629722_106.475187_29.483870.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q466__cq_629722_106.475187_29.483870.jpg,c014f2b2e293fa9a2fbcde30fbfda7a0a8a43a01ac1ebe22b1245726011e835a,201610,cq_629722_106.475187_29.483870.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629722_106.475187_29.483870.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_629722_106.475187_29.483870.jpg,0.2577880918979645,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q466__cq_629722_106.475187_29.483870.jpg,c014f2b2e293fa9a2fbcde30fbfda7a0a8a43a01ac1ebe22b1245726011e835a,Q466__cq_629722_106.475187_29.48387.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q466__cq_629722_106.475187_29.48387.jpg,Q466__cq_629722_106.475187_29.48387.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q466__cq_629722_106.475187_29.48387.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q467,added_200,CQ_646965,chongqing,106.482238,29.576094,201906,cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_646965_106.482238_29.576094.jpg,16,0.277885913848877,middle,树荫居住支路/高绿量社区道路,Q467__cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q467__cq_646965_106.482238_29.576094.jpg,CQ_646965,False,False,matched_not_replaced,Q467__cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q467__cq_646965_106.482238_29.576094.jpg,df97d8144e429345474ec6b6f07d91dcd68cae98a21f0c0c80bb3f94d6042f3a,201906,cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_646965_106.482238_29.576094.jpg,0.277885913848877,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q467__cq_646965_106.482238_29.576094.jpg,df97d8144e429345474ec6b6f07d91dcd68cae98a21f0c0c80bb3f94d6042f3a,Q467__cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q467__cq_646965_106.482238_29.576094.jpg,Q467__cq_646965_106.482238_29.576094.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q467__cq_646965_106.482238_29.576094.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
